"train/Session_2_Proprete_FC__Camera2__2022-07-02__11-16-28(2).JPG",849,281,936,343,"hummingbird"
"train/Session_2_Proprete_FC__Camera2__2022-07-02__13-15-26(5).JPG",863,277,948,444,"hummingbird"
"train/Session_2_Proprete_FC__Camera2__2022-07-02__13-40-33(1).JPG",922,277,1022,420,"hummingbird"
"train/Session_2_Proprete_FC__Camera2__2022-07-02__13-40-34(2).JPG",869,282,943,344,"hummingbird"
"train/Session_2_Proprete_FC__Camera2__2022-07-02__13-40-34(3).JPG",862,285,947,345,"hummingbird"
"train/Session_2_Proprete_FC__Camera2__2022-07-02__13-40-35(4).JPG",0,0,1,1,"empty"
"train/Session_2_Proprete_FC__Camera2__2022-07-02__13-40-36(5).JPG",0,0,1,1,"empty"
"train/Session_2_Proprete_FC__Camera2__2022-07-02__14-26-31(4).JPG",205,213,375,405,"hummingbird"
"train/Session_2_Proprete_FC__Camera2__2022-07-02__14-26-31(5).JPG",392,142,531,312,"hummingbird"
"train/Session_2_Proprete_FC__Camera2__2022-07-02__14-38-43(1).JPG",866,281,956,430,"hummingbird"
"train/Session_2_Proprete_FC__Camera2__2022-07-02__14-38-44(2).JPG",855,278,940,340,"hummingbird"
"train/Session_2_Proprete_FC__Camera2__2022-07-02__14-38-44(3).JPG",872,264,940,346,"hummingbird"
"train/Session_2_Proprete_FC__Camera2__2022-07-02__14-38-45(4).JPG",0,0,1,1,"empty"
"train/Session_2_Proprete_FC__Camera2__2022-07-02__14-38-45(5).JPG",0,0,1,1,"empty"
"train/Session_2_Proprete_FC__Camera2__2022-07-02__15-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_2_Proprete_FC__Camera2__2022-07-02__15-04-32(1).JPG",0,0,1,1,"empty"
"train/Session_2_Proprete_FC__Camera2__2022-07-02__15-04-33(2).JPG",0,0,1,1,"empty"
"train/Session_2_Proprete_FC__Camera2__2022-07-02__15-04-33(3).JPG",0,0,1,1,"empty"
"train/Session_2_Proprete_FC__Camera2__2022-07-04__01-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_2_Proprete_FC__Camera2__2022-07-04__02-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_2_Proprete_FC__Camera2__2022-07-04__03-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_2_Proprete_FC__Camera2__2022-07-04__04-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_2_Proprete_FC__Camera2__2022-07-04__05-00-00(1).JPG",584,235,640,266,"frog"
"train/Session_2_Proprete_FC__Camera2__2022-07-05__21-15-51(1).JPG",335,164,417,391,"rodent"
"train/Session_2_Proprete_FC__Camera2__2022-07-05__21-15-52(2).JPG",335,16,408,118,"rodent"
"train/Session_2_Proprete_FC__Camera2__2022-07-05__21-15-52(3).JPG",0,0,1,1,"empty"
"train/Session_2_Proprete_FC__Camera2__2022-07-05__21-15-53(4).JPG",0,0,1,1,"empty"
"train/Session_2_Proprete_FC__Camera2__2022-07-05__21-15-54(5).JPG",0,0,1,1,"empty"
"train/Session_2_Proprete_FC__Camera2__2022-07-05__21-17-20(1).JPG",375,368,508,561,"rodent"
"train/Session_2_Proprete_FC__Camera2__2022-07-05__21-17-21(2).JPG",0,0,1,1,"empty"
"train/Session_2_Proprete_FC__Camera2__2022-07-05__21-17-22(3).JPG",0,0,1,1,"empty"
"train/Session_2_Proprete_FC__Camera2__2022-07-05__21-17-22(4).JPG",0,0,1,1,"empty"
"train/Session_2_Proprete_FC__Camera2__2022-07-05__21-17-23(5).JPG",0,0,1,1,"empty"
"train/Session_2_Proprete_FC__Camera2__2022-07-06__08-19-13(1).JPG",870,239,1011,359,"hummingbird"
"train/Session_2_Proprete_FC__Camera2__2022-07-06__08-19-14(2).JPG",857,239,1015,381,"hummingbird"
"train/Session_2_Proprete_FC__Camera2__2022-07-06__08-19-15(3).JPG",852,233,1014,399,"hummingbird"
"train/Session_2_Proprete_FC__Camera2__2022-07-06__08-19-15(4).JPG",852,232,1022,385,"hummingbird"
"train/Session_2_Proprete_FC__Camera2__2022-07-06__08-19-16(5).JPG",907,153,1018,385,"hummingbird"
"train/Session_2_Proprete_FC__Camera2__2022-07-06__08-40-29(1).JPG",792,17,924,187,"hummingbird"
"train/Session_2_Proprete_FC__Camera2__2022-07-06__08-40-30(2).JPG",730,18,825,195,"hummingbird"
"train/Session_2_Proprete_FC__Camera2__2022-07-06__08-40-31(3).JPG",683,193,759,304,"hummingbird"
"train/Session_2_Proprete_FC__Camera2__2022-07-06__08-40-31(4).JPG",675,198,760,268,"hummingbird"
"train/Session_2_Proprete_FC__Camera2__2022-07-06__08-40-32(5).JPG",684,203,762,273,"hummingbird"
"train/Session_2_Proprete_FC__Camera2__2022-07-06__08-53-59(1).JPG",860,239,1016,393,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-01__09-54-24(1).JPG",392,187,731,381,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-01__09-54-25(2).JPG",605,229,871,444,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-01__09-54-25(3).JPG",715,226,836,443,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-01__09-54-26(4).JPG",709,201,846,457,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-01__09-54-26(5).JPG",390,15,464,83,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-01__09-54-53(6).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera1__2022-07-01__09-54-55(7).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera1__2022-07-01__16-02-13(1).JPG",720,203,906,422,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-01__16-02-13(2).JPG",783,245,926,435,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-01__16-02-14(3).JPG",792,246,951,436,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-01__16-02-14(4).JPG",793,256,949,459,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-01__16-02-15(5).JPG",791,247,944,458,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-01__17-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera1__2022-07-01__17-04-50(1).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera1__2022-07-01__17-04-51(2).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera1__2022-07-01__17-04-52(3).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera1__2022-07-01__17-04-52(4).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera1__2022-07-02__20-23-27(1).JPG",516,212,627,336,"rodent"
"train/Session_2_Verrier_FF__Camera1__2022-07-02__20-23-27(2).JPG",542,94,594,182,"rodent"
"train/Session_2_Verrier_FF__Camera1__2022-07-02__20-23-28(3).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera1__2022-07-02__20-23-28(4).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera1__2022-07-02__20-23-29(5).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera1__2022-07-02__20-23-33(6).JPG",458,213,563,326,"rodent"
"train/Session_2_Verrier_FF__Camera1__2022-07-02__20-23-34(7).JPG",457,214,574,324,"rodent"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__03-03-06(1).JPG",778,196,997,411,"rodent"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__03-03-07(2).JPG",779,185,1002,408,"rodent"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__03-03-07(3).JPG",808,201,1011,410,"rodent"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__03-03-08(4).JPG",830,249,1001,526,"rodent"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__03-03-09(5).JPG",784,258,997,527,"rodent"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__03-03-10(6).JPG",676,249,986,421,"rodent"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__03-03-10(7).JPG",803,229,1022,445,"rodent"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__03-03-11(8).JPG",766,219,1022,414,"rodent"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__03-03-11(9).JPG",762,235,969,404,"rodent"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__03-03-12(10).JPG",862,225,988,338,"rodent"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-00(1).JPG",839,305,1005,401,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-00(2).JPG",831,303,1004,393,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-01(3).JPG",823,326,944,411,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-01(4).JPG",835,326,1022,400,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-02(5).JPG",889,297,985,406,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-10(6).JPG",824,325,1023,404,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-11(7).JPG",875,292,992,410,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-11(8).JPG",801,305,973,415,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-11(9).JPG",718,301,904,409,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-12(10).JPG",710,299,869,424,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-13(11).JPG",743,295,845,420,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-13(12).JPG",727,300,852,411,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-14(13).JPG",738,316,848,430,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-14(14).JPG",813,330,1007,407,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-15(15).JPG",826,322,1020,410,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-16(16).JPG",624,289,853,398,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-16(17).JPG",613,290,840,408,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-17(18).JPG",615,289,841,399,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-17(19).JPG",670,289,786,403,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-18(20).JPG",626,292,851,405,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-18(21).JPG",868,332,1021,423,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-19(22).JPG",782,303,987,411,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-20(23).JPG",713,299,826,427,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-20(24).JPG",666,295,887,430,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-21(25).JPG",681,288,875,421,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-23(26).JPG",837,327,1012,416,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-23(27).JPG",881,292,1005,411,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-24(28).JPG",783,296,971,406,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-24(29).JPG",832,304,948,410,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-03__18-08-25(30).JPG",729,307,947,426,"other_bird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__01-39-40(4).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__01-39-40(5).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__02-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__03-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__04-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-30-49(1).JPG",804,295,959,458,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-30-49(2).JPG",842,319,937,453,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-30-50(3).JPG",644,108,786,365,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-30-50(4).JPG",618,56,742,344,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-30-51(5).JPG",623,45,737,327,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-30-52(6).JPG",860,309,989,474,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-30-53(7).JPG",850,308,1015,476,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-30-53(8).JPG",678,127,792,292,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-30-54(9).JPG",682,87,771,328,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-30-54(10).JPG",728,214,853,288,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-30-55(11).JPG",850,320,986,484,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-30-55(12).JPG",317,103,505,358,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-30-56(13).JPG",302,95,533,337,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-30-56(14).JPG",319,51,517,255,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-30-57(15).JPG",310,61,528,291,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-30-59(16).JPG",845,318,991,476,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-31-00(1).JPG",788,323,939,493,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-31-00(2).JPG",797,318,943,507,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-31-01(3).JPG",825,321,963,508,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-31-01(4).JPG",702,251,850,508,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-31-03(5).JPG",837,302,1007,426,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-31-03(6).JPG",835,315,1021,454,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-31-04(7).JPG",846,327,1016,449,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-31-04(8).JPG",854,320,1022,474,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-31-05(9).JPG",855,324,1021,474,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-31-10(10).JPG",763,20,966,309,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-31-11(11).JPG",866,16,1022,155,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-31-11(12).JPG",821,218,959,384,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-31-12(13).JPG",843,257,1020,482,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-31-12(14).JPG",841,262,1014,500,"hummingbird"
"train/Session_2_Verrier_FF__Camera1__2022-07-04__08-31-14(15).JPG",853,324,1001,464,"hummingbird"
"train/Session_2_Verrier_FF__Camera2__2022-06-30__23-01-09(3).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-06-30__23-01-10(4).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-06-30__23-01-10(5).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-01__00-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-01__01-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-01__02-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-01__03-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-01__03-30-37(1).JPG",415,188,600,531,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-01__03-30-38(2).JPG",434,190,574,533,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-01__03-30-38(3).JPG",412,175,598,349,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-01__03-30-39(4).JPG",407,175,649,360,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-01__03-30-40(5).JPG",393,161,672,336,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-01__03-30-40(6).JPG",324,107,611,333,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-01__03-30-41(7).JPG",347,132,597,324,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-01__03-30-42(8).JPG",365,137,561,330,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-01__03-30-42(9).JPG",364,141,576,318,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-01__03-30-43(10).JPG",360,119,732,361,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-01__03-30-44(11).JPG",668,46,1023,383,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-01__03-30-44(12).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-01__03-30-45(13).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-01__10-18-01(2).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-01__10-18-01(3).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-01__10-18-02(4).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-01__10-18-02(5).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-01__11-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-02__11-06-49(1).JPG",365,255,473,357,"hummingbird"
"train/Session_2_Verrier_FF__Camera2__2022-07-02__11-06-50(2).JPG",461,224,566,382,"hummingbird"
"train/Session_2_Verrier_FF__Camera2__2022-07-02__11-06-51(3).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-02__11-06-51(4).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-02__11-06-52(5).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-02__12-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-02__13-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-02__13-05-34(1).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-02__13-05-35(2).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-02__13-05-35(3).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-02__13-05-36(4).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-03__21-49-52(1).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-03__21-49-53(2).JPG",905,389,1022,531,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-03__21-49-53(3).JPG",849,312,1021,550,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-03__21-49-54(4).JPG",843,392,1022,535,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-03__21-49-55(5).JPG",847,402,1019,539,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-03__21-49-58(6).JPG",910,228,1021,348,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-03__21-49-58(7).JPG",932,185,1021,350,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-03__21-49-59(8).JPG",900,223,1023,321,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-03__21-50-00(1).JPG",931,194,1022,337,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-03__21-50-00(2).JPG",950,107,1022,290,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-03__21-50-02(3).JPG",889,326,1022,468,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-03__21-50-03(4).JPG",856,373,1021,534,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-03__21-50-03(5).JPG",774,320,1016,510,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-03__21-50-04(6).JPG",754,306,985,534,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-03__21-50-04(7).JPG",662,309,913,559,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-03__21-50-05(8).JPG",646,331,971,561,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-03__21-50-06(9).JPG",641,340,965,542,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__01-13-49(9).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__01-13-49(10).JPG",878,362,1020,484,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__01-13-50(11).JPG",919,384,1023,510,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__01-13-51(12).JPG",728,305,1023,537,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__01-13-51(13).JPG",734,307,1022,506,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__01-13-52(14).JPG",733,327,1022,531,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__01-13-52(15).JPG",738,323,1023,535,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__01-14-02(1).JPG",626,460,853,557,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__01-14-03(2).JPG",568,469,752,561,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__01-14-03(3).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__01-14-04(4).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__01-14-04(5).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__01-16-00(1).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__01-16-01(2).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__01-16-01(3).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__07-42-17(1).JPG",536,253,653,433,"hummingbird"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__07-42-18(2).JPG",640,257,705,414,"hummingbird"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__07-42-18(3).JPG",641,256,709,412,"hummingbird"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__07-42-19(4).JPG",642,255,708,407,"hummingbird"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__07-42-19(5).JPG",647,256,713,400,"hummingbird"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__08-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__08-04-47(1).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__08-04-48(2).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__08-04-48(3).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__08-04-49(4).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__08-04-49(5).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__09-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__10-36-57(1).JPG",418,274,576,422,"hummingbird"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__10-36-58(2).JPG",608,251,708,431,"hummingbird"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__10-36-58(3).JPG",649,261,717,396,"hummingbird"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__10-36-59(4).JPG",655,263,723,350,"hummingbird"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__10-36-59(5).JPG",655,265,723,404,"hummingbird"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__11-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__11-47-39(1).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__11-47-40(2).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__11-47-40(3).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__11-47-41(4).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__11-47-41(5).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__12-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__12-16-29(1).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-04__12-16-30(2).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-05__01-30-23(5).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-05__01-30-30(6).JPG",582,15,733,364,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-05__01-30-31(7).JPG",646,16,784,86,"rodent"
"train/Session_2_Verrier_FF__Camera2__2022-07-05__01-30-32(8).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-05__01-30-33(9).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera2__2022-07-05__01-30-34(10).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera3__2022-06-30__21-07-31(1).JPG",212,136,447,428,"rodent"
"train/Session_2_Verrier_FF__Camera3__2022-06-30__21-07-31(2).JPG",261,200,460,456,"rodent"
"train/Session_2_Verrier_FF__Camera3__2022-06-30__21-07-32(3).JPG",272,203,440,443,"rodent"
"train/Session_2_Verrier_FF__Camera3__2022-06-30__21-07-33(4).JPG",290,234,446,466,"rodent"
"train/Session_2_Verrier_FF__Camera3__2022-06-30__21-07-33(5).JPG",291,233,444,459,"rodent"
"train/Session_2_Verrier_FF__Camera3__2022-06-30__21-07-38(6).JPG",287,239,501,504,"rodent"
"train/Session_2_Verrier_FF__Camera3__2022-06-30__21-07-39(7).JPG",249,223,450,395,"rodent"
"train/Session_2_Verrier_FF__Camera3__2022-06-30__21-07-39(8).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera3__2022-06-30__21-07-40(9).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera3__2022-06-30__21-07-40(10).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera3__2022-06-30__22-00-00(1).JPG",0,0,1,1,"empty"
"train/Session_2_Verrier_FF__Camera3__2022-06-30__23-00-00(1).JPG",0,0,1,1,"empty"
